Customer ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
9200-NLNPD,Q3,No,0.0,59.0,None,Yes,6.13,Yes,Yes,Fiber Optic,2.0,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.2,4590.35,0.0,0.0,750.3808752086037,4952.02
8133-ANHHJ,Q3,No,6.0,46.0,None,Yes,4.2,Yes,Yes,Fiber Optic,22.0,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,98.85,4564.9,0.0,0.0,193.2,4758.099999999999
0916-KNFAJ,,No,0.0,71.0,Offer A,Yes,22.905796402744297,Yes,Yes,Fiber Optic,22.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,89.85,6293.45,0.0,6.288164665523156,750.3808752086037,9088.14
1346-UFHAX,Q3,No,0.0,47.0,None,Yes,44.08,Yes,Yes,Fiber Optic,20.0,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,86.05,3865.6,0.0,0.0,2071.76,5937.36
3398-FSHON,Q3,Yes,1.0,72.0,Offer A,Yes,4.59,No,Yes,Fiber Optic,27.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,64.59322269608751,8333.95,0.0,0.0,330.48,8664.43
1173-XZPYF,,Yes,8.0,14.0,None,Yes,45.76,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.65,228.65,0.0,0.0,640.64,869.29
8097-OMULG,Q3,Yes,8.0,1.0,None,Yes,28.64,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,64.59322269608751,775.3,0.0,0.0,315.04,1090.34
2661-GKBTK,Q3,Yes,5.0,62.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,25.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,97.95,5936.55,0.0,0.0,707.42,6643.97
3859-CVCET,Q3,Yes,1.0,71.0,Offer A,Yes,37.53,Yes,Yes,DSL,24.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,82.7,5831.2,0.0,0.0,2664.63,8495.83
2886-KEFUM,Q3,Yes,1.0,32.0,None,Yes,49.21,Yes,Yes,Fiber Optic,19.0,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.4,3217.65,0.0,0.0,1574.72,4792.37
7137-RYLPP,Q3,Yes,0.0,43.0,None,Yes,4.59,Yes,Yes,Fiber Optic,5.0,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,94.3,3953.15,0.0,0.0,197.37,3044.4410773224554
2560-WBWXF,Q3,No,0.0,71.0,Offer A,Yes,47.86,Yes,Yes,Fiber Optic,16.0,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,64.59322269608752,7413.55,0.0,0.0,3398.06,10811.61
4817-QRJSX,Q3,Yes,1.0,20.0,None,Yes,8.98,No,Yes,DSL,16.0,No,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,60.0,1259.35,0.0,0.0,179.60000000000002,1438.9499999999998
8347-GDTMP,Q3,Yes,2.0,61.0,None,Yes,2.19,Yes,Yes,Fiber Optic,8.0,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,98.3,6066.55,0.0,0.0,133.59,3044.4410773224554
5451-YHYPW,Q3,Yes,6.0,23.0,None,Yes,46.82,No,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,No,No,One Year,Yes,Bank Withdrawal,90.45,2117.25,0.0,30.0,1076.86,3224.11
9544-PYPSJ,Q3,Yes,5.0,55.0,None,Yes,33.21,No,Yes,Fiber Optic,24.940560138137794,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,88.8,4805.3,0.0,0.0,1826.55,6631.85
3946-MHCZW,Q3,No,0.0,45.0,Offer B,Yes,0.0,No,Yes,Cable,4.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,34.2,1596.6,0.0,0.0,0.0,1596.6
6603-QWSPR,Q3,No,0.0,56.0,Offer B,Yes,10.57,No,Yes,Fiber Optic,28.0,Yes,No,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,94.8,5264.3,0.0,0.0,591.9200000000001,5856.22
8481-YYXWG,Q3,No,0.0,4.0,None,Yes,8.75,Yes,Yes,Fiber Optic,4.0,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,80.25,303.7,0.0,30.0,35.0,368.7
3317-VLGQT,Q3,Yes,5.0,49.0,None,Yes,26.0,Yes,Yes,Fiber Optic,16.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,88.2,4159.45,0.0,0.0,1274.0,3044.441077322455
7975-JMZNT,Q3,Yes,0.0,71.0,Offer A,Yes,12.26,No,Yes,Fiber Optic,24.940560138137794,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.4,7168.25,0.0,0.0,870.46,8038.71
3945-GFWQL,Q3,Yes,3.0,72.0,Offer A,Yes,28.72,Yes,Yes,Fiber Optic,25.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,114.85,8317.95,0.0,0.0,2067.84,10385.79
8455-HIRAQ,Q3,Yes,3.0,72.0,None,Yes,22.9057964027443,Yes,Yes,Cable,28.219465648854964,Yes,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,84.45,5899.85,0.0,0.0,1203.84,7103.6900000000005
5673-TIYIB,Q3,No,0.0,1.0,None,Yes,21.49,No,Yes,Fiber Optic,4.0,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,80.7,1614.2,0.0,0.0,429.8,2044.0
9769-TSBZE,Q3,Yes,0.0,61.0,None,Yes,26.55,No,Yes,Fiber Optic,24.940560138137794,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.15,4904.85,0.0,0.0,1619.55,6524.400000000001
4238-JSSWH,Q3,No,0.0,29.0,Offer C,Yes,6.59,No,Yes,Fiber Optic,21.0,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,101.45,2948.6,0.0,60.0,191.11,3199.71
3070-FNFZQ,Q3,No,0.0,18.0,None,Yes,41.13,No,Yes,Cable,23.0,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,49.85,865.75,0.0,0.0,740.34,1606.09
1843-TLSGD,Q3,No,0.0,44.0,None,Yes,47.06,No,Yes,Fiber Optic,24.938554764021696,No,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,73.85,3122.4,0.0,100.0,750.3808752086036,5293.040000000001
8919-FYFQZ,Q3,Yes,8.0,65.0,Offer B,Yes,15.3,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.4,2280.6734637493046,0.0,0.0,994.5,8221.95
4482-FTFFX,Q3,Yes,5.0,58.0,Offer B,Yes,45.37,No,Yes,Fiber Optic,28.0,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.8,5458.8,0.0,0.0,2631.46,8090.26
7580-UGXNC,Q3,No,0.0,6.0,Offer E,Yes,2.03,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.5,106.8,0.0,0.0,12.18,3044.4410773224554
5494-WOZRZ,Q3,No,0.0,52.0,Offer B,No,0.0,No,Yes,DSL,19.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.8,2555.05,0.0,0.0,0.0,2555.05
1866-RZZQS,Q3,Yes,0.0,69.0,None,Yes,19.39,Yes,Yes,Fiber Optic,24.940111167293672,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,105.4,6998.95,0.0,0.0,1337.91,8336.86
2040-VZIKE,,No,0.0,13.0,None,Yes,22.9057964027443,No,Yes,Fiber Optic,24.0,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,96.85,1235.55,0.0,0.0,346.84,1582.39
5968-HYJRZ,Q3,No,0.0,66.0,None,Yes,44.01,Yes,Yes,Cable,17.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.85,4738.85,0.0,0.0,2904.66,7643.51
2039-JONDJ,Q3,Yes,9.0,64.0,Offer B,Yes,22.9057964027443,Yes,Yes,Fiber Optic,29.0,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,94.25,6081.4,0.0,0.0,1493.12,7574.519999999999
3466-RITXD,Q3,No,0.0,45.0,Offer B,Yes,34.12,Yes,Yes,Fiber Optic,15.0,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,64.59322269608752,4735.35,0.0,0.0,750.3808752086037,6270.75
9992-UJOEL,Q3,Yes,4.0,23.0,None,Yes,2.03,No,Yes,Fiber Optic,53.0,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,64.59322269608751,2130.55,0.0,0.0,46.69,2177.24
4817-KEQSP,Q3,Yes,4.0,6.0,None,Yes,16.87,Yes,Yes,Fiber Optic,17.0,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,64.59322269608751,457.1,0.0,30.0,101.22,588.32
7641-EUYET,Q3,No,0.0,11.0,None,Yes,2.63,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,111.4,1183.05,0.0,40.0,28.93,1251.98
0123-CRBRT,Q3,Yes,0.0,68.0,None,Yes,22.905796402744297,No,Yes,Fiber Optic,24.940111167293672,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.65,3975.9,0.0,0.0,750.3808752086037,6733.299999999999
9513-DXHDA,Q3,No,0.0,1.0,None,Yes,22.905796402744297,No,Yes,Cable,7.0,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,64.95,2280.6734637493046,0.0,0.0,54.74,548.39
7758-UJWYS,Q3,Yes,4.0,72.0,None,Yes,16.82,No,Yes,Fiber Optic,25.0,Yes,No,Yes,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,104.1,2280.673463749305,0.0,6.288164665523156,1211.04,8698.74
6892-XPFPU,Q3,Yes,8.0,30.0,Offer C,Yes,47.75,Yes,Yes,Fiber Optic,27.0,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,90.05,2627.2,0.0,0.0,1432.5,4059.7
0595-ITUDF,Q3,Yes,7.0,38.0,Offer C,Yes,4.75,Yes,Yes,Fiber Optic,24.0,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,102.6,4009.2,45.81,0.0,180.5,3044.441077322455
1982-FEBTD,Q3,No,10.0,60.0,None,Yes,18.23,Yes,Yes,Fiber Optic,24.939633953503165,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.95,2280.6734637493046,0.0,0.0,1093.8,5903.370000000001
7739-LAXOG,Q3,Yes,4.0,65.0,None,Yes,48.53,Yes,Yes,Fiber Optic,24.93963395350317,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,64.59322269608752,7082.45,21.52,0.0,3154.4500000000003,10215.38
6161-ERDGD,Q3,Yes,3.0,67.0,None,Yes,2.67,Yes,Yes,Fiber Optic,25.0,No,Yes,No,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,105.4,7035.6,0.0,0.0,178.89,7214.490000000001
4967-WPNCF,Q3,No,0.0,27.0,Offer C,Yes,30.49,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.55,1943.9,29.99,0.0,823.2299999999999,2737.14
5948-UJZLF,Q3,Yes,4.0,55.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,21.0,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.59322269608752,5044.8,12.48,0.0,1250.6999999999998,6283.02
3088-LHEFH,Q3,No,0.0,3.0,None,Yes,46.65,No,Yes,Fiber Optic,25.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.85,196.4,0.0,0.0,139.95,336.35
1785-BPHTP,Q3,No,0.0,30.0,None,Yes,22.905796402744297,Yes,Yes,DSL,30.0,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,69.1,2093.9,21.08,0.0,597.6,2670.42
2833-SLKDQ,Q3,No,0.0,2.0,None,Yes,32.98,No,Yes,Fiber Optic,14.0,No,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,83.8,163.7,0.0,0.0,65.96,229.66
2296-DKZFP,Q3,No,0.0,17.0,None,Yes,32.19,Yes,Yes,Fiber Optic,11.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.2,1608.15,36.4,0.0,750.3808752086037,2118.98
1754-GKYPY,Q3,Yes,10.0,61.0,None,Yes,4.51,Yes,Yes,Fiber Optic,22.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.0,5969.3,21.17,0.0,275.11,6223.24
9668-PUGNU,Q3,No,0.0,52.0,None,Yes,23.04,Yes,Yes,Fiber Optic,25.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.75,5832.0,6.26,0.0,1198.08,7023.82
7504-UWHNB,Q3,Yes,0.0,1.0,None,Yes,28.09,Yes,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,2280.6734637493046,0.0,0.0,750.3808752086037,3044.441077322455
4915-BFSXL,,No,0.0,44.0,None,Yes,7.72,No,Yes,DSL,17.0,No,No,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,74.85,3268.05,0.0,0.0,339.68,3589.82
7330-WZLNC,,No,0.0,72.0,None,Yes,28.99,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.0,1802.55,28.93,0.0,750.3808752086036,3860.9
9667-EQRXU,Q3,Yes,2.0,60.0,None,Yes,22.95,Yes,Yes,Fiber Optic,15.0,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.35,6339.45,41.23,0.0,1377.0,7675.22
4039-HEUNW,Q3,No,0.0,26.0,None,Yes,22.905796402744297,Yes,Yes,DSL,15.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.05,1652.4,47.73,0.0,314.34,1919.01
8065-BVEPF,Q3,No,0.0,23.0,None,Yes,8.72,Yes,Yes,Fiber Optic,18.0,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.35,1835.3,15.41,0.0,200.56,2020.45
6075-QMNRR,Q3,No,0.0,72.0,None,Yes,44.61,Yes,Yes,Fiber Optic,30.0,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,98.35,6929.4,0.0,0.0,3211.92,10141.32
0067-DKWBL,Q3,No,0.0,1.0,Offer D,Yes,22.905796402744297,Yes,Yes,DSL,25.0,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,64.59322269608751,1381.8,0.0,0.0,378.84,1760.64
3249-ZPQRG,Q3,No,0.0,52.0,None,No,0.0,No,Yes,Fiber Optic,23.0,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,50.5,2566.3,0.0,0.0,0.0,2566.3
9163-GHAYE,Q3,Yes,2.0,26.0,None,Yes,17.12,No,Yes,Cable,17.0,No,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,60.7,1597.4,0.0,0.0,750.3808752086037,2042.52
5146-YYFRZ,Q3,No,0.0,48.0,None,Yes,5.87,Yes,Yes,Fiber Optic,24.94124463610544,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,99.0,4744.35,0.0,0.0,750.3808752086037,5026.110000000001
6035-RIIOM,Q3,No,0.0,4.0,None,Yes,0.0,No,Yes,DSL,10.0,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,50.95,207.35,0.0,0.0,0.0,207.35
5360-LJCNJ,Q3,No,1.0,72.0,None,Yes,24.44,Yes,Yes,DSL,13.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,89.1,2280.6734637493046,0.0,0.0,1759.68,8112.08
3705-RHRFR,Q3,Yes,7.0,22.0,Offer D,Yes,40.19,No,Yes,Fiber Optic,27.0,No,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,64.59322269608751,1961.6,0.0,0.0,884.18,3044.4410773224554
8148-WOCMK,Q3,No,0.0,24.0,None,Yes,22.905796402744297,Yes,Yes,Cable,28.21946564885496,No,Yes,No,No,No,No,No,No,Two Year,No,Credit Card,54.8,1291.3,0.0,110.0,207.84,1609.14
6233-HXJMX,Q3,No,0.0,31.0,None,Yes,46.71,Yes,Yes,Fiber Optic,24.0,No,Yes,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,90.7,2845.15,0.0,6.288164665523156,750.3808752086037,4393.16
4636-QRJKY,Q3,No,0.0,9.0,None,Yes,24.96,No,Yes,Fiber Optic,9.0,No,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,75.5,637.4,0.0,0.0,224.64,862.04
8634-MPHTR,Q3,No,0.0,71.0,None,Yes,6.1,Yes,Yes,Fiber Optic,9.0,No,Yes,No,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,105.75,7382.85,0.0,0.0,433.1,3044.441077322455
4184-VODJZ,Q3,Yes,7.0,1.0,None,Yes,17.84,Yes,Yes,None,20.0,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,74.3,74.3,0.0,0.0,17.84,92.14
8265-HKSOW,Q3,No,0.0,1.0,Offer E,Yes,32.61,No,Yes,None,27.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,64.59322269608752,70.6,0.0,30.0,750.3808752086037,133.20999999999998
2154-KVJFF,Q3,No,0.0,16.0,Offer D,Yes,22.9,No,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.59322269608752,1043.3,0.0,0.0,366.4,1409.6999999999998
2840-XANRC,,Yes,1.0,65.0,None,Yes,16.65,Yes,Yes,Fiber Optic,5.0,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,103.15,6792.45,0.0,0.0,1082.25,7874.7
4825-XJGDM,Q3,No,0.0,56.0,None,Yes,5.19,Yes,Yes,Fiber Optic,16.0,No,No,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.05,5594.0,0.0,10.0,290.64000000000004,5894.64
5923-GXUOC,Q3,Yes,1.0,72.0,None,Yes,17.3,Yes,Yes,Fiber Optic,23.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608751,5981.65,0.0,0.0,1245.6,7227.25
8012-SOUDQ,Q3,No,7.0,11.0,Offer D,Yes,24.42,No,Yes,Fiber Optic,29.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.2,834.7,0.0,0.0,268.62,1103.3200000000002
7145-FEJWU,Q3,Yes,7.0,30.0,None,Yes,40.5,Yes,Yes,DSL,8.0,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,74.85,2181.75,0.0,0.0,1215.0,3396.75
4690-PKDQG,Q3,No,0.0,59.0,None,Yes,19.14,Yes,Yes,Fiber Optic,13.0,Yes,Yes,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,94.05,5483.9,0.0,30.0,1129.26,6643.16
9644-UMGQA,,Yes,5.0,1.0,None,Yes,28.5,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,102.65,7550.3,0.0,0.0,750.3808752086036,9602.3
3453-RTHJQ,Q3,Yes,2.0,71.0,None,Yes,1.23,No,Yes,Fiber Optic,9.0,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,64.59322269608751,6707.15,0.0,0.0,87.33,6794.48
4902-OHLSK,Q3,Yes,8.0,1.0,None,Yes,31.68,No,Yes,DSL,30.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,85.65,4824.45,0.0,0.0,1774.08,6598.53
5619-PTMIK,,No,0.0,34.0,None,Yes,35.0,No,Yes,Fiber Optic,12.0,No,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,99.85,3343.15,0.0,0.0,1190.0,4533.15
9646-NMHXE,Q3,No,0.0,64.0,None,Yes,22.86,Yes,Yes,Fiber Optic,24.0,No,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.95,7111.3,0.0,0.0,1463.04,8574.34
8173-RXAYP,Q3,No,0.0,20.0,Offer D,Yes,48.46,No,Yes,Fiber Optic,23.0,No,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,89.95,1648.45,0.0,0.0,969.2,3044.4410773224554
1307-ATKGB,Q3,No,3.0,70.0,Offer A,Yes,22.905796402744297,Yes,Yes,Fiber Optic,13.0,No,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.45,7349.35,0.0,0.0,750.3808752086037,10103.15
9419-IPPBE,Q3,No,0.0,5.0,Offer E,Yes,17.13,No,Yes,Fiber Optic,9.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,64.59322269608752,371.6,0.0,0.0,750.3808752086037,3044.4410773224554
3552-CTCYF,Q3,Yes,4.0,72.0,Offer A,Yes,5.77,Yes,Yes,DSL,24.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,89.55,6448.85,0.0,0.0,415.44,6864.29
4328-VUFWD,Q3,No,0.0,66.0,None,Yes,28.06,Yes,Yes,Fiber Optic,20.0,No,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,100.8,6690.75,0.0,0.0,1851.96,8542.71
8180-AKMJV,Q3,Yes,7.0,72.0,Offer A,Yes,5.27,No,Yes,DSL,9.0,Yes,Yes,Yes,No,Yes,No,No,No,Two Year,No,Bank Withdrawal,74.4,5360.75,0.0,140.0,750.3808752086037,5880.19
8409-WQJUX,Q3,Yes,10.0,72.0,Offer A,Yes,22.905796402744297,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,93.05,6735.05,0.0,0.0,96.48,6831.53
1732-VHUBQ,Q3,Yes,5.0,52.0,None,Yes,39.0,No,Yes,Fiber Optic,11.0,Yes,No,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,64.59322269608752,5481.25,0.0,0.0,2028.0,7509.25
4062-HBMOS,Q3,No,0.0,40.0,None,Yes,44.14,No,Yes,Fiber Optic,24.937765116756495,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,91.55,3673.6,0.0,0.0,1765.6,5439.2
0916-QOFDP,Q3,Yes,0.0,44.0,None,Yes,20.83,Yes,Yes,Fiber Optic,24.9377651167565,No,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,104.15,4495.65,0.0,0.0,916.52,5412.17
5442-UTCVD,,No,0.0,7.0,Offer E,Yes,10.53,No,Yes,DSL,21.0,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,64.59322269608751,340.35,0.0,0.0,750.3808752086037,414.06
1729-VLAZJ,Q3,No,0.0,1.0,Offer A,Yes,2.37,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.1,1789.9,0.0,0.0,170.64,1960.54
6439-PKTRR,Q3,No,0.0,1.0,Offer E,Yes,39.86,Yes,Yes,Fiber Optic,23.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.15,908.55,0.0,0.0,318.88,1227.4299999999998
3027-YNWZU,Q3,Yes,7.0,1.0,Offer E,Yes,25.57,No,Yes,Cable,12.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,64.4,581.7,0.0,0.0,750.3808752086036,786.26
5940-AHUHD,Q3,No,0.0,1.0,Offer E,Yes,49.34,No,Yes,None,15.0,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,45.2,45.2,0.0,0.0,49.34,94.54
5999-LCXAO,,Yes,1.0,35.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,10.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,102.05,3452.55,0.0,0.0,1579.5500000000002,3044.441077322455
9851-KIELU,Q3,Yes,6.0,16.0,Offer D,Yes,48.41,Yes,Yes,Fiber Optic,24.937765116756495,No,No,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,85.05,2280.6734637493046,0.0,0.0,774.56,2165.71
0369-ZGOVK,Q3,No,0.0,1.0,Offer D,Yes,0.0,No,Yes,DSL,24.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,64.59322269608751,2280.6734637493046,0.0,0.0,0.0,692.35
4908-XAXAY,Q3,No,0.0,18.0,Offer D,Yes,1.92,Yes,Yes,Fiber Optic,25.0,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,93.9,1743.9,0.0,0.0,34.56,1778.46
4597-ELFTS,Q3,Yes,1.0,71.0,Offer A,Yes,9.96,No,Yes,Fiber Optic,14.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.7,7904.25,0.0,0.0,707.1600000000001,8611.41
4203-QGNZA,Q3,Yes,0.0,48.0,None,Yes,25.19,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.05,4370.75,0.0,0.0,1209.12,5579.87
3508-VLHCZ,Q3,Yes,1.0,31.0,None,Yes,44.26,Yes,Yes,Fiber Optic,22.0,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,64.59322269608752,2835.5,0.0,0.0,1372.06,4207.56
3374-PZLXD,Q3,Yes,0.0,38.0,None,Yes,49.82,Yes,Yes,Fiber Optic,24.9377651167565,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.0,3591.25,0.0,6.288164665523157,1893.16,5554.41
7277-KAMWT,Q3,No,0.0,11.0,None,Yes,11.86,No,Yes,Cable,23.0,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,54.55,2280.6734637493046,0.0,0.0,750.3808752086037,3044.4410773224554
